GENE_NAME	human.mean
LTB4R2	1
DNASE1	3.39
IRF9	22.43
GALT	91.435
CLDN9	1.69
ITGA1	6.815
NUDT19	2.765
AP1G2	13.64
NAXD	30.58
PPP1R13B	8.865
TM6SF2	66.54
GANC	4.26
REPIN1	61.38
ATRN	13.19
ARL16	14.645
WEE2	0.03
ALG3	30.305
SH3D21	0.395
C19orf38	1.045
IQCJ	0
FIS1	196.71
NPS	0
MBLAC1	1.225
NEURL1B	1.46
EFCAB9	0.025
HAUS3	1.135
VSTM5	0
GNAT3	0
PLIN5	58.5
STARD10	773.635
EML6	0.48
SCN4A	0.09
SLC4A11	0.04
AL161911.1	0.68
ARHGEF33	0.05
C12orf71	0.04
IFRD2	56.27
AL096814.1	0.07
C20orf194	0.555
FER1L6	0
MTCP1	7.81
DCDC2C	0
SMTNL1	0.06
ARHGEF28	4.405
LRRC69	0.485
ISPD	0.49
COL28A1	3.895
GRID2IP	0.05
UBXN2B	5.31
EBF4	5.41
MSMP	0.23
FAM166B	0.6
GRXCR1	0
UBE2QL1	0.7
HOMEZ	4.545
CPXM1	0.055
RNF212B	0.02
VPS16	11.57
ZNF407	1.035
NPEPL1	10.635
SKOR2	0.025
SIAH3	0.02
EFCAB8	0.015
HMX1	0
GCGR	64.655
TMEM242	4.05
TNFRSF25	3.76
TSTD1	37.36
LZTS3	3.245
RPTN	0
LACTBL1	0
IFI30	34.43
FNIP1	1.125
SP9	0
F11	125.805
TENM3	0.06
XRN2	7.21
LINGO3	0.155
VAMP2	22.16
ST7L	5.075
SNORD100	0
SNORD111B	0
SNORD99	0
EBF2	0.085
FANCG	2.675
AP4M1	2.96
TAS2R41	0
CEBPD	23.905
OR6X1	0
TAS2R40	0
FXYD7	0.56
XKR9	0.295
ESF1	2.815
SLC12A8	4.02
FADS3	8.225
OR4E2	0
PPT2	0.005
BTBD19	2.535
FAM185A	3.69
PSMB11	0
DCDC2B	0.035
ANAPC5	30.055
SLC23A2	12.35
SLC8B1	5.635
DZANK1	0.415
LHX5	0
TASP1	1.95
GCN1	11.185
SNORA19	0
RNU6-402P	0
PXN	22.65
RPH3A	0.19
RNU2-40P	0
PAX6	0.08
TRMT6	2.155
CHGB	0.105
RNU6-284P	0
TBX5	0
SNORD71	0
ERP29	118.875
NOS1	0.165
VPS52	3.065
C1QTNF5	6.23
CPTP	29.01
PRR29	0.47
PRRT4	2.3
TMEM233	0.025
MKRN2OS	0.175
C2CD4D	0.32
ZNF469	0.07
MCRIP1	43.37
RPUSD1	7.505
FAM229A	3.985
ERCC6	1.28
NOL7	16.705
NTF4	0
ELFN1	51.86
CROCC2	2.04
LTA	0.02
GRAMD1A	6.635
SCAMP4	11.01
RD3L	0.09
TEX46	0
MT-ATP8	12945.7
TSTD3	0.225
CLDN25	0.1
PROB1	0.31
PATL2	0.765
NKX1-2	0
HEPH	0.34
ACBD6	0.595
CCDC192	0.06
STMND1	0.63
PLSCR5	0.01
C17orf105	0.255
SBK3	0
TAPBP	1.27
TMEM114	0
C9orf172	0.255
BTBD18	0.02
KCNH4	0.02
TWIST2	0.075
PIRT	0.025
AC092835.1	0.035
CTXN2	0
TMEM229A	0.045
CCDC188	0.36
KBTBD13	0
PINLYP	0.7
MCIDAS	0
C11orf94	0.115
IQCM	0.545
HGH1	10.555
PPP1R3E	5.25
NFAM1	1.205
ANKRD34C	0
MFRP	0
RBM41	2.32
B3GALT4	0.195
ZBTB22	1.84
CLEC2L	0.13
BIRC5	0.905
TAS2R39	0
C3orf84	0
TRBV30	0
LAG3	3.22
RGL2	2.59
SHISA9	1.195
OTUB2	0.265
SNORD126	0
DDX24	21.475
ZBTB25	1.68
SNORD97	0.525
NECAP1	8.455
ARHGAP4	6.305
SNORD19B	0
DHX32	4.36
SNORD10	2.05
RCOR1	2.345
SNORD127	0
GPATCH2L	2.74
SNORD123	0
LTBP4	26.68
TXNDC5	47.185
CASTOR1	3.475
RNF103	19.465
RBM14	21.775
ASB14	0.11
BLVRB	256.375
TNFSF12	13.21
CDRT4	0.2
GET4	99.165
TEX35	0.12
SLC9A1	2.43
PSMB9	2.52
ACAD11	35.91
SPTLC1	8.625
LRRD1	0.015
RDH14	7.75
PLCXD2	28.32
NSUN6	9.36
HLA-DOB	0.09
YAE1D1	2.915
CRCP	8.88
RPP21	1.71
EGFL8	1.295
ARPC4	36.95
CORT	0.79
CCNK	6.965
PISD	8.64
HOGA1	25.21
PCBP4	6.15
AMACR	24.475
MTFP1	6.875
MDFIC2	0
ARHGDIG	0.28
ARFGAP3	8.04
CACNA2D2	0.26
RGS1	0.6
MRPL20	84.64
SERPINB10	0.23
DECR2	74.08
YPEL3	29.07
CCDC169	0.15
STRC	0.27
VSIG8	0.03
KCTD7	1.04
EFNA4	2.335
TICAM2	0.48
C4orf48	1.885
NAT6	6.18
UPK3B	0.905
WDR92	2.545
TMEM35B	10.8
ZNF512	3.01
DDOST	65.74
TMEM199	14.695
P2RY11	6.165
TMEM141	83.91
MAEA	21.195
IFITM10	6.56
DBNDD2	2.485
LY6G6D	0
ETV5	1.04
RAD21L1	0
CCDC13	0.515
ASPRV1	0.57
PTCHD4	0.025
CRYBB2	0.465
N4BP2L2	18.085
CEBPA	224.65
UBAP1L	1.78
PGAM5	37.22
STRN4	14.03
TWF2	16.975
INSL3	0.555
POU5F2	0.135
PCP4L1	0.495
ABHD14A	13.885
IRAK3	0.235
CCDC153	0.66
AC083902.2	0
TMEM150C	4.37
SPATS1	0
CLRN2	0.025
SI	0
FER1L5	0.065
HS3ST5	0
PDCD6	41.51
GBA3	36.145
TERB1	0.605
BAIAP3	3.925
MUL1	14.12
YJEFN3	2.285
GIMD1	0
KIAA1456	1.1
CDK3	5.49
GLI4	5.845
TFAP4	3.61
PRODH2	126.805
AC010255.3	0
EXOC1L	0
SCARNA6	0.165
P3H2	1.305
SNORD79	0
CHRD	19.795
TSR3	35.87
RAB11FIP3	17.34
RNA5SP180	0
GNPTG	59.595
RNU6-1338P	0
MCOLN1	15.86
USP48	8.23
EFNB1	5.335
PDPR	2.665
PIGQ	15.7
AARS	47.785
GLG1	12.625
RNU6-638P	0
RNU6-1012P	0
TNRC6A	7.785
RNU6-531P	0
RNA5SP55	0
PLEKHG2	1.885
DLL3	0.115
PITPNM2	15.55
EXOC1	2.625
CRAMP1	1.995
POU4F3	0.015
OSBPL8	2.24
NRON	0
RGS21	0
CCDC71L	1.74
TMEM200B	1.63
NRCAM	0.165
SERPINE3	0.44
TRNP1	0.92
SLC10A5	0.695
ALG11	1.73
LAMB1	8.45
LYN	3.205
PINX1	6.37
SLC26A4	0.04
CHMP4A	24.835
MEX3A	0.755
SLC26A3	0.105
MPV17L2	11.45
DPP3	9.205
CCDC166	0
NOX5	0.115
TEAD3	4.245
POLR2M	4.62
RAB44	0.015
TIFAB	0.025
CTSO	8.105
WDR7	2.995
SMIM3	0
HMBS	12.11
SALL3	0
POLG2	2.83
TRDV3	0
C11orf97	0.535
KIAA1147	6.005
IL5RA	0
TAS2R38	0
CUX1	19
CLEC5A	0.07
CHURC1	16.68
PDF	18.975
RNASE4	84.945
MC1R	0.905
ITGA6	3.365
CEP95	6.56
TMEM179	0.09
THTPA	4.285
MRPL46	38.245
RAPGEF4	4.995
HOXB7	1.915
FRRS1L	0.1
C6orf229	0
TLE7	0
XKR7	0
CLEC19A	0
ZNF865	3.9
BOP1	NA
PECAM1	NA
SMPX	0.08
TPBGL	0.035
GAN	0.365
TCF24	0.06
MMP12	NA
SPON1	NA
OVCA2	13.31
MRPL12	102.68
GTF2I	NA
TMEM238L	0.17
SELE	0.53
SEL1L3	2.825
IKBKE	NA
DYNLL2	22.91
MYH4	0
OTUD7B	NA
GJA5	NA
RBP3	NA
MYO15A	2.37
RNF115	NA
ZNF488	NA
SEC22B	NA
TXNIP	NA
SRGAP2	NA
BAHCC1	NA
ALKBH5	34.62
RASSF5	NA
STRADA	6.5
PNLIPRP2	NA
MYO15B	37.19
FXYD1	475.06
S1PR2	0.91
LIN37	3.835
CCDC177	0.06
SLC6A14	NA
CALR3	0.11
TRABD2B	2.945
SLC25A53	NA
EGLN2	38.1
MEI4	0.125
SRXN1	13.84
CCL5	NA
LIX1L	NA
ORC6	1.175
SNORD11B	0
ANKRD34A	NA
ZFHX4	1.16
NUDT3	5.07
KMT2B	1.955
DNAJC11	14.635
SLC17A6	0
DOC2B	0.115
DCP1A	NA
GRIN2B	0.045
CWC25	NA
CPA1	0
EPOP	NA
LHX1	NA
CYFIP1	NA
CEACAM20	NA
ESR1	6.94
SOCS7	NA
ADRA2B	NA
TMEM269	NA
RCC1L	NA
SEBOX	NA
DGKK	NA
U2	NA
HAR1A	NA
MLLT6	NA
ANGPT2	0.445
SNORD25	NA
SYNRG	NA
NUDT18	NA
LENG9	NA
PRAG1	NA
TMEM101	13.085
HNF1B	NA
C17orf98	NA
GRIFIN	NA
XKR5	NA
AATF	NA
TUBGCP5	NA
UHRF1	NA
ORAI1	NA
TADA2A	NA
PIP4K2B	NA
CCDC80	1.23
RAB7B	NA
DACH1	NA
PADI6	NA
PIGW	NA
SRCIN1	NA
GPR179	NA
PKD1L3	NA
GPIHBP1	NA
TRAC	NA
SRD5A2	NA
FMO3	185.955
PPP2R3C	4.49
MYO19	NA
SNORD1A	NA
GGNBP2	NA
C17orf78	NA
ACACA	NA
NR2E3	NA
MRM1	NA
JPH4	0.11
OR6Q1	NA
MYH7	0.175
CEBPE	0.01
FP565324.1	NA
TEX52	NA
OSGEP	14.015
SNORD98	NA
GKN3P	NA
FAM169B	NA
EXOC3L2	NA
SLC22A17	1.835
AC069544.2	NA
SCFD1	11.055
HECTD1	28.615
RPGRIP1	0.665
TOX4	12.355
GEMIN2	3.79
TGM1	0.435
TINF2	11.95
DAZL	0.005
KRIT1	5.465
TRPM7	9.815
TYRO3	1.18
WDR76	0.58
CAPN3	5.82
SNAP23	11.97
TBX15	7.06
COL9A3	10.495
E2F2	0.09
AGO1	2.2
TEKT2	0.075
RFFL	11.58
UNC13D	4.79
MFSD11	4.735
DPYSL2	3.665
TGFB2	0.245
GPATCH2	0.875
LRRFIP2	14.73
SEC22C	6.245
XYLB	17.925
SYN1	0.185
GABRP	7.99
CDC6	0.435
CDC23	3.66
FMO2	0.395
SUCO	1.14
DHPS	37.98
HOOK2	14.55
EPB41L4B	15.545
TMEM38B	7.89
CDKL5	0.575
NUP188	4.41
CRAT	92.005
SH2D3C	2.67
NANS	26.125
TBC1D2	44.125
WHRN	0.87
SEMA4G	18.12
BTAF1	4.945
CAMK1G	0.105
IKZF5	5.21
TLL2	0.115
CYP26A1	39.295
TDRD1	0.055
SORBS1	4.27
CRTAC1	0.28
BAMBI	4.115
CREM	11.23
NUBP2	52.42
HIVEP1	2.985
TREM2	0.145
KCNK16	0
FKBP5	16.45
BRPF3	6.835
NADK	108.005
MRPS18A	33.175
PGC	0.015
EFHC1	1.745
MLN	0
ITPR3	0.625
ZNF184	0.42
DSP	8.7
TFAP2B	0
SIRT1	2.87
HNRNPH3	74.545
IFT74	2.125
JAK2	0.71
SH3GLB1	10.2
CDC7	0.16
SYDE2	0.615
TNMD	0.03
TFAP2D	0
PCSK5	0.755
ABLIM1	5.6
ERMP1	2.145
NRP1	9.27
PRTFDC1	0.365
PALMD	11.055
TSPAN15	3.53
H2AFY2	4.535
MYO9B	12.29
FBXL19	1.66
STX1B	2.37
HSD3B7	40.075
CYTH3	1.32
SETD1A	3.325
BCL7C	11.33
EFNA2	5.445
CIRBP	90.29
CBARP	0.305
IGFALS	179.75
ADAM22	0.04
MARCH2	30.34
TECR	120.83
TIMM13	81.105
MISP	0.005
CEP170B	9.25
POLR2E	200.415
POLRMT	31.125
HCN2	0.055
SYPL1	8.18
RASSF7	18.65
GADD45B	20.935
PALM	4.19
MADCAM1	0.585
MKNK2	47.015
ARVCF	11.225
TRMT2A	45.5
CYB561	4.21
ZDHHC8	23.025
KLHL22	7.47
MED15	13.13
SERPIND1	470.19
CRKL	12.5
LZTR1	14.9
CECR2	2.445
SPAG9	11.27
SF3A1	32.34
CELSR3	0.07
RNF215	5.865
SEC14L3	1.495
PPIL2	13.855
UPB1	234.2
YPEL1	2.965
PES1	26.645
AASS	7.71
PPM1F	9.405
TOP3B	9.535
CRYBB3	1.05
CYTH4	2.32
ESS2	4.415
MFNG	3.315
CARD10	10.055
GRK3	0.415
PLEKHG6	2.68
PLA2G3	0
GGA1	20.015
SH3BP1	2.39
SEZ6L	0.045
HPS4	5.125
PIK3IP1	2.3
SRRD	5.595
PATZ1	8.46
GCAT	34.36
CRYBB1	0.305
MICALL1	3.73
POLR2F	92.835
MGST1	660.405
SOX10	0.19
PICK1	10.53
TTC28	1.365
SLC16A8	0.34
SLC5A1	0.42
CRY1	2.35
KDELR3	1.025
DDX17	49.135
DMC1	0.19
TCF20	4.56
RSPH14	0.265
PGLYRP1	0.185
FBXO7	37.645
GTPBP1	6.71
TIMP3	10.185
PPP6R2	48.305
SUN2	45.6
CYB5R3	107.195
NFIX	25.9
DNAL4	4.685
C22orf31	0.06
LMF2	33.645
TTLL1	0.645
RASL10A	0.525
AP1B1	18.365
HMGXB4	1.275
TOM1	37.49
NEFH	0.155
THOC5	7.125
MCM5	6.82
ARSA	29.44
MMP25	0.68
TSPO	43.845
RASD2	0.05
TTLL12	22.03
CBX7	6.745
PDGFB	4.305
ACR	0.87
CABP7	0.06
ZMAT5	14.305
RBFOX2	11.075
TAB1	10.535
ASCC2	35.875
MTMR3	4.01
MIEF1	9.375
CACNA1I	0.005
SAMM50	27.355
PKD1	25.7
FOXRED2	3.505
GRAP2	0.765
EIF3D	41.085
SGSM3	20.515
PVALB	3.45
KIAA0930	20.185
NCF4	2.02
MAPK8IP2	0.28
UPK3A	0.075
KCTD17	2.205
IL2RB	4.025
EP300	3.98
L3MBTL2	8.52
CHADL	2.685
ZC3H7B	36.255
TRMU	11.76
PMM1	30.57
DESI1	30.775
CERK	26.26
BRD1	5.545
RHOBTB2	0.965
ZBED4	2
MLC1	0.165
HDAC10	14.02
KCNK10	0
SDR39U1	31.72
RBM23	19.01
HEATR5B	2.165
PRMT5	23.755
COCH	0.08
AP4S1	1.79
VCPKMT	2.16
SOS2	2.12
PYGL	78.46
TRIM9	0.245
DDHD1	0.435
CDKN3	0.735
CNIH1	38.81
CCDC198	7.28
PLEK2	11.125
PIGH	14.885
LRRC74A	0
TIMM9	12.285
GSTZ1	153.425
KIAA0586	2.445
TMED8	0.975
SAMD15	0.195
DAAM1	3.965
ISM2	0.035
SPTLC2	1.48
RIN3	10.42
LGMN	35.725
ALKBH1	2.705
CHGA	0.145
ITPK1	18.26
SIX4	0.08
UBE3C	11.02
GALNT16	1.07
CEP128	0.21
HIF1A	5.905
SUSD6	3.935
SRSF5	138.21
SLC10A1	134.16
SLC8A3	0.04
REV3L	6.725
DICER1	7.035
ZFYVE21	26.145
TELO2	13.995
PCNX1	5.685
BDKRB1	0.305
TENM1	1.4
PSMC1	32.09
RPS6KA5	1.21
C14orf93	2.68
PSMB5	58.69
ACIN1	27.315
CCNB1IP1	24.3
APEX1	58.625
PAX7	0
EFS	0.41
ARHGAP5	4.13
CINP	17.41
CPNE6	0.41
CHD8	11.59
PCK2	361.04
MASP2	271.08
PSMA6	67.635
NFKBIA	44.295
EMC9	18.355
BRMS1L	1.26
REC8	2.3
SEC23A	12.955
GMPR2	28.23
PNN	38.15
IYD	9.555
RABGGTA	9.735
NFATC4	1.275
PLTP	11.765
PCIF1	8.935
GSS	17.08
MMP9	0.13
VSX1	0.035
PYGB	6.29
ABHD12	14.73
FAM76A	2.22
PROCR	1.955
CD40	8.565
UQCC1	15.865
ZMYND8	2.295
SGK2	16.27
IFT52	2.455
R3HDML	0.115
TRAF3IP3	4.575
HNF4A	83.81
SLA2	0.655
RIMS4	0.005
PABPC1L	11.64
STK4	2.395
ADNP	5.1
POMT2	7.73
PFDN4	4.66
DOK5	0.17
CSTF1	7.275
BMP7	0.095
RAE1	6.26
DNAJC5	8.815
NELFCD	26.435
CTSZ	218.67
PRPF6	25.235
VTA1	8.945
TUBB1	0.125
HRH3	0.005
MTG2	29.835
SLCO4A1	0.165
NTSR1	0.145
TCFL5	3.11
MLXIPL	201.9
GID8	19.345
SLC17A9	54.825
BIRC7	0.03
NKAIN4	0.015
ARFGAP1	19.41
COL20A1	0.01
CHRNA4	10.695
EEF1A2	0.415
PTK6	1.485
BAZ1B	7.705
GMEB2	2.365
SPEF1	0.05
ISM1	9.17
RNF24	0.58
NDUFAF5	8.545
SEL1L2	0.01
TRIB3	47.6
RANBP9	8.795
RASSF2	0.68
ANGPT4	0.02
RSPO4	0.09
CDS2	12.935
HM13	90.01
SNPH	0.095
MYLK2	0.04
ETV7	0.265
SEC23B	14.55
FERMT1	0.205
HAO1	198.32
PDYN	0
CCM2L	1.215
PLCB4	0.065
MYL9	23.38
HCK	2.42
TM9SF4	13.66
TLDC2	0.21
SPRTN	2.46
POFUT1	23.27
SAMHD1	5.085
PAK5	0.025
KIF3B	7.62
MROH8	1.275
NOP56	36.06
MANBAL	28.86
MAPRE1	5.03
JAG1	1.105
SNTA1	10.395
TTI1	3.675
E2F1	0.54
RPRD1B	9.875
PXMP4	7.39
BPI	0.515
DYRK4	10.995
SLC32A1	0
ASIP	0.33
ACTR5	2.69
WFDC2	0.385
PPP1R16B	0.495
FAM83D	1
DHX35	2.62
DNTTIP1	9.29
MAP1LC3A	62.615
SYNDIG1	0.005
PIGU	5.115
TNNC2	0.255
ACOT8	16.15
CELF4	0.12
ZNF516	2.66
CDH20	0.005
UQCRC1	165.985
METTL4	0.92
LPIN2	20.32
MYOM1	4.21
CEP76	1.44
ST8SIA5	0.04
CEP192	4.05
SMAD7	9.545
LIPG	9.025
LAMA1	0.18
RNF125	2.075
NOL4	1.04
MIB1	1.665
RIOK3	16.29
CSTF2	2.135
VSIG1	0.23
GPR143	0.73
HHATL	0.02
PGRMC1	210.145
POLA1	0.445
MID1	1.025
ATP1B4	0.04
ALG13	12.07
NCAPD2	2.46
TLR8	0.08
AMMECR1	2.04
WDR13	54.665
SUV39H1	2.46
SRPX	3.225
GLRA2	0.005
IFFO1	6.815
STAG2	7.165
MCF2	0.02
F9	149.48
ABCD1	7.565
CCDC22	5.21
CACNA1F	0.45
SYP	0.76
BMX	0.035
WNT16	0.01
GIPR	0.55
PLS3	49.25
RENBP	3.87
SMARCA1	8.805
MTMR8	0.165
ZC3H12B	0.085
RBBP7	19.715
PHF7	5.51
KCND1	0.215
SLC25A14	2.005
FMR1	14.705
PIM2	2.565
SCML2	0.24
SLC35A2	11.53
RS1	0
SEMA3G	0.305
EMD	23.995
PHEX	0.045
EEA1	0.955
NISCH	34.12
GPR50	0
RP2	1.125
JADE3	1.985
CDK16	19.015
USP11	8
PCYT1B	0.075
BRS3	0
VGLL1	0
CD40LG	0.27
TIMP1	69.185
KLHL4	0.065
GABRE	1.42
FGD1	0.63
PORCN	1.45
KLF8	0.405
SRPX2	0.62
ZDHHC15	0.365
FUZ	7.545
CENPI	0.18
DRP2	0.005
RUBCNL	0.315
NALCN	0.185
FGF14	0.125
SLC6A13	17.16
HTR2A	0.05
FNDC3A	7.99
MLNR	0
CDADC1	4.275
CAB39L	0.855
KLF5	0.475
STK24	10.81
ACP5	34.005
DNAJC3	9.68
UGGT2	1.895
ARHGEF7	6.705
FGF9	0.005
SGCG	0.015
PARP4	3.8
SUPT20H	5.57
MRPS31	10.12
FLT1	1.69
RGCC	0.59
DGKH	0.08
ACOD1	0.035
MEDAG	0.06
TSC22D1	30.54
ZNF200	1.16
MSLN	0.145
ZNF629	1.28
TRADD	10.02
HSF4	9.97
CORO1A	11.54
GDPD3	0.995
HECW1	0.31
CD4	52.525
ELMO3	3.075
PHKB	15.54
LYRM1	23.19
CENPT	11.46
TSNAXIP1	0.72
NFAT5	1.16
LONP2	28.87
N4BP1	4.96
CBLN1	0.095
PLLP	5.98
ZNF423	0.32
CCL22	0.28
CCL17	0.095
CTCF	5.955
ACD	4.81
POLR2C	20.77
BTK	0.785
PARD6A	7.285
ZNF821	3.035
MMP15	22.035
USB1	10.825
CCDC113	0.235
PRSS54	0.02
NME3	35.115
NDRG4	0.72
HFE	4.03
SETD6	11.795
SLC38A7	8.4
VAC14	7.74
HAS3	0.96
TANGO6	12.97
COG4	12.005
SMPD3	1.045
SLC7A6OS	2.51
SLC7A6	1.26
PLA2G15	4.72
SCMH1	6.085
FA2H	0.055
WDR59	26.775
MON1B	7.8
AXIN1	5.74
HCFC1R1	29.27
NPRL3	9.66
MPG	65.745
FYN	21.91
NECAB2	5.445
HSDL1	2.41
TAF1C	9.5
NAGPA	4.965
SEC14L5	0.085
COTL1	14.945
CRISPLD2	2.25
HIVEP2	0.805
ZNF500	1.965
LMF1	12.21
NARFL	11.82
MTHFSD	3.22
CLCN7	21.27
HAGHL	1.59
FAM173A	24.31
FMO1	0.305
SLC7A5	4.295
METRN	33.765
FBXO31	22.84
STUB1	63.655
RHBDL1	1.14
NUBP1	12.315
ZP2	0.005
MEFV	0.51
CRYM	8.525
EEF2K	5.615
CAPN15	17.205
PIEZO1	40.305
PRSS33	0.03
LYPLA2	35.755
AQP8	0
CPPED1	14.02
USP31	2.49
HMOX2	42.665
BFAR	12.335
SALL1	16.295
TOX3	0.625
RBL2	16.215
CLCN6	4.17
XYLT1	0.11
RPGRIP1L	0.49
STX4	26.485
CDIPT	55.075
BCKDK	98.97
KAT8	23.25
IL21R	0.28
MRC2	1.965
TMC5	0.19
CCP110	1.065
C16orf62	6.895
SLC6A2	0.36
RNF40	19.74
AQP9	173.615
AAGAB	5.51
LACTB	9.275
CORO2B	0.285
CSK	31.52
HERC1	12.71
MTFMT	6.395
RASL12	0.22
ACSBG1	0.62
IGDCC4	0
RAB11A	36.8
SLC6A7	0.07
CTSH	101.89
TTC23	3.84
CD276	36.05
FAH	150.665
RPAP1	6.97
EHD4	3.87
TMEM87A	5.375
ZNF106	3.21
TSPAN9	27.01
CEP152	0.515
ATP8B4	0.755
OCA2	0.025
DTWD1	3.86
TGM5	0
FAM189A1	0.08
BMF	3.22
DMXL2	2.825
BTBD7	2.355
SCG3	0.11
SPG11	19.515
RHOV	0.09
VPS18	6.42
OIP5	0.3
SLC30A4	0.98
BLOC1S6	13.135
APBA3	9.515
PDGFRL	0.6
CSPP1	1.665
BRF2	3.56
TRIM35	9.685
ZFAND1	10.665
RP1	0.005
MKS1	3.145
INTS9	2.965
RIPK2	2.09
EYA1	0
TRPA1	0.3
CPQ	18.42
CALB1	2.41
SFRP1	0.695
ABHD5	5.665
POP1	0.83
NIPAL2	1.57
IKBKB	8.545
JPH1	0.045
DKK4	0.045
STK3	4.455
GDAP1	0.92
RAB2A	48.45
ESRP1	0.175
WISP1	0.105
NDRG1	17.94
ZC2HC1A	0.65
IL7	2.15
STMN2	0.075
TRPS1	0.115
LASP1	38.53
AKAP8L	23.03
CHRAC1	3.74
NCALD	3.565
SNX16	0.395
UBR5	14.36
GSDMD	97.1
TSTA3	38.51
PYCR3	5.935
EEF1D	518.74
ANXA13	6.1
MBTD1	1.795
SQLE	16.735
SH2D4A	11.155
INTS10	29.49
SLC39A14	130.48
MTMR9	0.635
LEPROTL1	12.63
R3HCC1	19.67
ERICH1	8.985
NEFM	0.035
TUSC3	1.52
ARHGEF10	1.225
MCM4	3.495
ADAM2	0
FGL1	307.95
ASAH1	29.33
TULP2	0.02
NUCB1	159.045
GYS1	5.2
MAP4K1	2.95
TTC19	11.41
ECH1	504.73
NFKBIB	21.57
KCNA7	0.085
SNRNP70	93.86
CLPTM1	62.66
RELB	2.53
CLASRP	25.185
PPP1R37	9.455
FCGRT	362.655
PIH1D1	38.875
CKM	0.175
PPP1R13L	3.56
PEX11G	20.11
ERCC2	9.31
DOT1L	6.315
PLEKHJ1	50.835
SLC17A7	0.17
RNASEH2A	4.67
CD37	4.035
SF3A2	16.225
AMH	0.5
LYL1	1.36
TRMT1	12.54
FCER2	0.25
DMPK	5.41
TBC1D17	23.7
IL4I1	0.45
CCDC130	11.395
LARS2	3.895
NOVA2	0.74
MED25	6.15
SNAPC2	5.74
CCDC61	5.74
PIK3C2A	2.1
VRK3	17.51
C19orf44	1.73
OLFM2	79.17
RASAL3	2.72
EPHX3	0.05
SNX11	6.765
PLAUR	1.51
ILVBL	39.645
SYDE1	1.45
CASP14	0.1
SLC1A6	0.115
CCNE1	0.24
ANKRD27	1.685
DYRK1B	2.46
AKT2	77.98
PLD3	114.29
PRX	0.605
PIAS4	7.48
WIZ	8.18
NUMBL	3.175
EBI3	0.72
SHD	16.145
FSD1	1.03
ZFR2	0.07
RABGAP1	4
SLC1A5	1.78
TJP3	6.41
APLP1	0.545
HNRNPUL1	31.885
FZR1	21.72
TGFB1	8.805
DCN	71.91
PLIN3	8.15
LIM2	0
NKG7	14.58
TYK2	48.315
CDC37	61.78
NAPA	97.23
PPP5C	24.92
ZNRF4	0.04
MEGF8	4.145
KDELR1	45.165
GRIN2D	0.095
SYNGR4	0.11
CEP68	1.31
CLEC11A	5.315
HAS1	0
RAB3D	0.705
MAP4K3	3.015
PLPPR2	6
FAM83E	0.28
RASIP1	2.38
THEG	0
MIER2	2.175
PPP2R1A	69.66
ZBTB32	0.075
TNPO2	10.985
GCDH	74.68
KLF1	0
DNASE2	19.795
MAST1	0.78
LENG1	4.335
PRPF31	27.97
TMEM176A	590.74
TYROBP	53.125
TFPT	8.09
JAK3	0.68
SLC5A5	0.265
KCNN1	0.105
ARRDC2	3.525
RAB3A	1.2
PDE4C	0.395
TMEM159	1.725
ELL	3.915
COMP	0.715
UPK1A	0.03
COPE	87.185
DDX49	22.545
ARMC6	158.525
TMEM147	28.255
GABRA3	0
GAPDHS	0.09
MAG	0.52
TMEM59L	0.01
USF2	108.465
LSR	201.53
KXD1	35.465
SUGP1	44.77
HPN	401.835
BRCA1	3.785
SCN1B	3.93
PBX4	0.28
ZNF574	4.085
GRIK5	0.115
SIPA1L3	3.4
ERCC1	27.615
CADM4	4.72
SMG9	5.585
AVL9	2.62
RUNDC3B	1.43
CFAP69	1.025
GTPBP10	5.81
CDK6	1.835
CD22	2.33
BET1	6.755
PIK3CG	0.13
PON3	212.21
ITGB8	0.115
HBP1	11.695
DUS4L	1.65
SP4	0.25
SEMA3B	2.075
WDR91	4.035
DNAH11	0.885
DLX5	0.015
PTN	1.66
MPP6	4.52
GSDME	1.095
ATP6V0A4	0.005
MBTPS2	3.55
ZC3HAV1	3.32
TTC26	0.22
NPVF	0
ADAP1	2.68
H2AFV	31.8
CAV1	4.195
MET	7.43
RNF32	0.95
LMBR1	17.45
WNT2	0.785
LFNG	1.735
HOXA5	0.215
BRAT1	13.74
IQCE	2.12
ANKRD7	0.295
VIPR2	0.285
TSPAN12	16.22
CPED1	9.125
EXTL3	6.595
CPVL	4.205
CHN2	11.61
COBL	10.595
PLEKHA8	0.65
STX1A	1.37
NOD1	0.675
NR1H4	27.875
GARS	21.96
EPHB6	1.39
MINDY4	0.585
GHRHR	0.075
CASP2	1.515
NPTX2	0.155
PDAP1	60.91
ELOVL5	41.59
ZKSCAN1	15.815
EIF3B	44.87
NUDT1	4.58
PTPRZ1	0.1
TAF6	8.155
HYAL4	0.065
ALOX5	2.125
TFR2	474.84
FSCN3	0.085
PAX4	0
PCOLCE	126.645
FBXO24	0.625
PPP1R17	0
RBM28	5.48
USP42	1.495
IMPDH1	1.62
AGFG2	26.345
LSM5	12.74
SERPINE1	9.19
AP1S1	30.345
PLOD3	44.25
ZNHIT1	115.83
CLDN15	31.025
NOBOX	0
GLCCI1	1.8
MYL10	0.14
PHF14	5.8
NRF1	2.73
CEP41	1.065
ZNF862	2.315
SFRP4	0.055
MEOX2	0.155
ANKMY2	2.305
