GENE_NAME	human.mean
RNU2-40P	0
PAX6	0.31
TRMT6	18.32
CHGB	1
RNU6-284P	0
TBX5	0.28
SNORD71	0
ERP29	18.35
NOS1	2.67
VPS52	0
C1QTNF5	5.09
CPTP	6.45
PRR29	0.33
PRRT4	0.22
TMEM233	17.07
MKRN2OS	0
C2CD4D	0.02
ZNF469	0
MCRIP1	12.28
RPUSD1	2.18
FAM229A	0.3
ERCC6	3.21
NOL7	29.09
NTF4	3.01
ELFN1	0.34
CROCC2	0
LTA	0.02
GRAMD1A	39.75
SCAMP4	4.52
RD3L	0
TEX46	0
MT-ATP8	8979.7
TSTD3	0.18
CLDN25	0
PROB1	28.15
PATL2	0
NKX1-2	0
HEPH	0.59
ACBD6	0.28
CCDC192	0.45
STMND1	0
PLSCR5	0
C17orf105	0.02
SBK3	0
TAPBP	7.15
TMEM114	0
C9orf172	0.49
BTBD18	0.03
KCNH4	0
TWIST2	0.89
PIRT	0
AC092835.1	0.45
CTXN2	0
TMEM229A	0
CCDC188	0
KBTBD13	4.7
PINLYP	0.43
MCIDAS	0
C11orf94	0
IQCM	0
HGH1	0.11
PPP1R3E	6.82
NFAM1	0.12
ANKRD34C	0.03
MFRP	0
RBM41	4.08
B3GALT4	0.06
ZBTB22	0.81
CLEC2L	0
BIRC5	0
TAS2R39	0
C3orf84	0
TRBV30	0
LAG3	0.23
RGL2	4.58
SHISA9	0
OTUB2	0
SNORD126	0
DDX24	68.23
ZBTB25	3.94
SNORD97	0
NECAP1	8.28
ARHGAP4	0.81
SNORD19B	0
DHX32	11.2
SNORD10	0
RCOR1	10.2
SNORD127	0
GPATCH2L	6.78
SNORD123	0
LTBP4	14.26
TXNDC5	8.64
CASTOR1	0.68
RNF103	24.25
RBM14	16.29
ASB14	4.17
BLVRB	108.36
TNFSF12	9.71
CDRT4	0.47
GET4	13.23
TEX35	0
SLC9A1	3.22
PSMB9	1.56
ACAD11	0.91
SPTLC1	9.1
LRRD1	0
RDH14	24.33
PLCXD2	0
NSUN6	1.56
HLA-DOB	0.1
YAE1D1	6.57
CRCP	8.19
RPP21	1.77
EGFL8	0.46
ARPC4	91.17
CORT	0
CCNK	30.54
PISD	4.36
HOGA1	0.36
PCBP4	53.25
AMACR	6.06
MTFP1	2.63
MDFIC2	0
ARHGDIG	0
ARFGAP3	28.93
CACNA2D2	1.08
RGS1	0.55
MRPL20	145.32
SERPINB10	0
DECR2	11.2
YPEL3	146.18
CCDC169	0
STRC	0
VSIG8	0
KCTD7	1.58
EFNA4	0.57
TICAM2	2.47
C4orf48	0.15
NAT6	10.91
UPK3B	0
WDR92	2.15
TMEM35B	4.42
ZNF512	4.57
DDOST	47.08
TMEM199	4.84
P2RY11	1.65
TMEM141	15.49
MAEA	14.53
IFITM10	1.54
DBNDD2	212
LY6G6D	0
ETV5	8.12
RAD21L1	0
CCDC13	0.59
ASPRV1	0.65
PTCHD4	0.03
CRYBB2	0
N4BP2L2	43.36
CEBPA	2.51
UBAP1L	0.69
PGAM5	27.15
STRN4	19.27
TWF2	45.41
INSL3	0
POU5F2	0
PCP4L1	0.22
ABHD14A	7.88
IRAK3	1.52
CCDC153	0.54
AC083902.2	15.89
TMEM150C	2.56
SPATS1	0
CLRN2	0
SI	0
FER1L5	0
HS3ST5	0.12
PDCD6	25.97
GBA3	0
TERB1	0
BAIAP3	0.18
MUL1	15.72
YJEFN3	0.41
GIMD1	0
KIAA1456	0.24
CDK3	0
GLI4	1.29
TFAP4	7.83
PRODH2	0
AC010255.3	0
EXOC1L	0
SCARNA6	0
P3H2	0.51
SNORD79	0
CHRD	1.19
TSR3	16.74
RAB11FIP3	14.42
RNA5SP180	0
GNPTG	23.89
RNU6-1338P	0
MCOLN1	14.63
USP48	12.21
EFNB1	2.35
PDPR	20.85
PIGQ	17.35
AARS	170.74
GLG1	47.5
RNU6-638P	0
RNU6-1012P	0
TNRC6A	14.25
RNU6-531P	0
RNA5SP55	0
PLEKHG2	1.18
DLL3	0
PITPNM2	1.03
EXOC1	13.1
CRAMP1	2.95
POU4F3	0
OSBPL8	21.36
NRON	0
RGS21	0
CCDC71L	1.49
TMEM200B	1.25
NRCAM	0.14
SERPINE3	0.73
TRNP1	1.78
SLC10A5	0.24
ALG11	1.34
LAMB1	6.31
LYN	2.33
PINX1	9.07
SLC26A4	0.09
CHMP4A	14.07
MEX3A	0
SLC26A3	0
MPV17L2	7.2
DPP3	12.3
CCDC166	0
NOX5	0
TEAD3	12.48
POLR2M	20.13
RAB44	0.08
TIFAB	0
CTSO	4.87
WDR7	6.67
SMIM3	0
HMBS	11.37
SALL3	0.11
POLG2	3.44
TRDV3	0
C11orf97	0
KIAA1147	1.96
IL5RA	0
TAS2R38	0
CUX1	37.39
CLEC5A	0
CHURC1	29.82
PDF	1.15
RNASE4	18
MC1R	0.17
ITGA6	9.63
CEP95	3.93
TMEM179	0.1
THTPA	9.37
MRPL46	17.97
RAPGEF4	0.89
HOXB7	0.38
FRRS1L	0.07
C6orf229	0
TLE7	0
XKR7	0
CLEC19A	0
ZNF865	12.95
BOP1	NA
PECAM1	NA
SMPX	160.1
TPBGL	0.18
GAN	1.49
TCF24	1.63
MMP12	NA
SPON1	NA
OVCA2	15.05
MRPL12	42.17
GTF2I	NA
TMEM238L	0
SELE	0.86
SEL1L3	0.51
IKBKE	NA
DYNLL2	32.13
MYH4	0.05
OTUD7B	NA
GJA5	NA
RBP3	NA
MYO15A	0.02
RNF115	NA
ZNF488	NA
SEC22B	NA
TXNIP	NA
SRGAP2	NA
BAHCC1	NA
ALKBH5	189.21
RASSF5	NA
STRADA	7.55
PNLIPRP2	NA
MYO15B	1.73
FXYD1	475.98
S1PR2	0.32
LIN37	15.39
CCDC177	0
SLC6A14	NA
CALR3	0
TRABD2B	0.54
SLC25A53	NA
EGLN2	13.38
MEI4	0
SRXN1	22.99
CCL5	NA
LIX1L	NA
ORC6	0.37
SNORD11B	0
ANKRD34A	NA
ZFHX4	2.3
NUDT3	13.22
KMT2B	4.67
DNAJC11	16.82
SLC17A6	0
DOC2B	0.2
DCP1A	NA
GRIN2B	0
CWC25	NA
CPA1	0.31
EPOP	NA
LHX1	NA
CYFIP1	NA
CEACAM20	NA
ESR1	0.46
SOCS7	NA
ADRA2B	NA
TMEM269	NA
RCC1L	NA
SEBOX	NA
DGKK	NA
U2	NA
HAR1A	NA
MLLT6	NA
ANGPT2	1.66
SNORD25	NA
SYNRG	NA
NUDT18	NA
LENG9	NA
PRAG1	NA
TMEM101	16.8
HNF1B	NA
C17orf98	NA
GRIFIN	NA
XKR5	NA
AATF	NA
TUBGCP5	NA
UHRF1	NA
ORAI1	NA
TADA2A	NA
PIP4K2B	NA
CCDC80	2.25
RAB7B	NA
DACH1	NA
PADI6	NA
PIGW	NA
SRCIN1	NA
GPR179	NA
PKD1L3	NA
GPIHBP1	NA
TRAC	NA
SRD5A2	NA
FMO3	2.91
PPP2R3C	22.6
MYO19	NA
SNORD1A	NA
GGNBP2	NA
C17orf78	NA
ACACA	NA
NR2E3	NA
MRM1	NA
JPH4	0.12
OR6Q1	NA
MYH7	870.05
CEBPE	0
FP565324.1	NA
TEX52	NA
OSGEP	8.28
SNORD98	NA
GKN3P	NA
FAM169B	NA
EXOC3L2	NA
SLC22A17	1.78
AC069544.2	NA
SCFD1	24.76
HECTD1	289.8
RPGRIP1	0
TOX4	57.71
GEMIN2	7.95
TGM1	0
TINF2	23.41
DAZL	0
KRIT1	8.55
TRPM7	5.63
TYRO3	0.58
WDR76	0.61
CAPN3	206.64
SNAP23	19.28
TBX15	111.96
COL9A3	0.28
E2F2	0.04
AGO1	3.79
TEKT2	0
RFFL	17.05
UNC13D	1.07
MFSD11	17.28
DPYSL2	23.7
TGFB2	2.85
GPATCH2	1.48
LRRFIP2	36.63
SEC22C	12.19
XYLB	0.28
SYN1	0.13
GABRP	0.39
CDC6	0.01
CDC23	5.43
FMO2	9.48
SUCO	1.53
DHPS	60.55
HOOK2	4.42
EPB41L4B	0.43
TMEM38B	64.88
CDKL5	0.24
NUP188	10.55
CRAT	76.23
SH2D3C	3.32
NANS	26.2
TBC1D2	0.85
WHRN	0
SEMA4G	0.21
BTAF1	4.74
CAMK1G	0.02
IKZF5	10.44
TLL2	0.15
CYP26A1	0
TDRD1	0
SORBS1	179.22
CRTAC1	0.42
BAMBI	0.39
CREM	13.1
NUBP2	13.12
HIVEP1	2.83
TREM2	0.07
KCNK16	0
FKBP5	357.56
BRPF3	28.42
NADK	7.18
MRPS18A	47.58
PGC	0
EFHC1	0.1
MLN	0
ITPR3	1.1
ZNF184	2.25
DSP	0.29
TFAP2B	0.02
SIRT1	19.38
HNRNPH3	118.82
IFT74	5.16
JAK2	4.38
SH3GLB1	212.18
CDC7	0.12
SYDE2	0.82
TNMD	0.13
TFAP2D	0
PCSK5	0.8
ABLIM1	29.64
ERMP1	2.68
NRP1	15.75
PRTFDC1	0.45
PALMD	64.75
TSPAN15	10.08
H2AFY2	1.18
MYO9B	6.76
FBXL19	0.72
STX1B	0.13
HSD3B7	2.24
CYTH3	9.05
SETD1A	6.59
BCL7C	8.03
EFNA2	0.03
CIRBP	143.76
CBARP	0.03
IGFALS	0
ADAM22	1.17
MARCH2	32.16
TECR	169.6
TIMM13	16.5
MISP	0
CEP170B	1.13
POLR2E	42.69
POLRMT	54.9
HCN2	0.01
SYPL1	178.1
RASSF7	0.31
GADD45B	29.75
PALM	2.61
MADCAM1	0
MKNK2	844.62
ARVCF	6.34
TRMT2A	8.5
CYB561	0.76
ZDHHC8	4.45
KLHL22	11.69
MED15	59.3
SERPIND1	0
CRKL	56.39
LZTR1	7.1
CECR2	7.93
SPAG9	95.4
SF3A1	76.85
CELSR3	0.02
RNF215	1.74
SEC14L3	0
PPIL2	11.6
UPB1	0.15
YPEL1	8.01
PES1	37.85
AASS	1.94
PPM1F	2.09
TOP3B	4.82
CRYBB3	0
CYTH4	0.96
ESS2	6.85
MFNG	0.59
CARD10	0.41
GRK3	0.29
PLEKHG6	0
PLA2G3	0
GGA1	32.3
SH3BP1	0.28
SEZ6L	0.05
HPS4	4.01
PIK3IP1	13.6
SRRD	26.32
PATZ1	6.93
GCAT	5.65
CRYBB1	0.11
MICALL1	5.44
POLR2F	24.96
MGST1	31.14
SOX10	0.42
PICK1	8.74
TTC28	2.86
SLC16A8	0.13
SLC5A1	0
CRY1	5.11
KDELR3	1.06
DDX17	80.42
DMC1	0.27
TCF20	3.96
RSPH14	0.76
PGLYRP1	0
FBXO7	22.39
GTPBP1	34.46
TIMP3	112.06
PPP6R2	28.36
SUN2	134.55
CYB5R3	125.87
NFIX	112.54
DNAL4	4.65
C22orf31	0
LMF2	13.01
TTLL1	1.86
RASL10A	0.25
AP1B1	13.42
HMGXB4	7.62
TOM1	186.12
NEFH	0.24
THOC5	34.99
MCM5	11.68
ARSA	3.94
MMP25	0.04
TSPO	17.22
RASD2	2.34
TTLL12	11.15
CBX7	40.71
PDGFB	1.72
ACR	0.08
CABP7	0
ZMAT5	11.4
RBFOX2	20.12
TAB1	8.56
ASCC2	50.29
MTMR3	18.16
MIEF1	4.61
CACNA1I	0
SAMM50	78.51
PKD1	44.94
FOXRED2	7.15
GRAP2	0
EIF3D	141.88
SGSM3	7.17
PVALB	0
KIAA0930	24.58
NCF4	0.75
MAPK8IP2	0.17
UPK3A	0.53
KCTD17	1.41
IL2RB	0.22
EP300	15.28
L3MBTL2	4.87
CHADL	0
ZC3H7B	10.21
TRMU	3
PMM1	10.98
DESI1	13.65
CERK	9.23
BRD1	6.66
RHOBTB2	14.49
ZBED4	2.58
MLC1	0.1
HDAC10	1.52
KCNK10	0
SDR39U1	27.25
RBM23	12.73
HEATR5B	4.51
PRMT5	61.12
COCH	1.24
AP4S1	3.37
VCPKMT	3.22
SOS2	25.89
PYGL	2.93
TRIM9	0.17
DDHD1	1.68
CDKN3	1.37
CNIH1	38.43
CCDC198	0
PLEK2	0
PIGH	22.07
LRRC74A	0
TIMM9	42.09
GSTZ1	25.02
KIAA0586	4.41
TMED8	2.74
SAMD15	0
DAAM1	3.43
ISM2	0.02
SPTLC2	4.96
RIN3	1.14
LGMN	26.32
ALKBH1	9.46
CHGA	0.08
ITPK1	41.25
SIX4	22.81
UBE3C	39.32
GALNT16	2.22
CEP128	1.02
HIF1A	12.72
SUSD6	9.83
SRSF5	37.03
SLC10A1	0
SLC8A3	10.59
REV3L	9.93
DICER1	11.55
ZFYVE21	9.07
TELO2	3.45
PCNX1	11.52
BDKRB1	0
TENM1	0.11
PSMC1	169.53
RPS6KA5	5.86
C14orf93	1.7
PSMB5	114.77
ACIN1	57.89
CCNB1IP1	16.16
APEX1	77.11
PAX7	0.45
EFS	1.27
ARHGAP5	17.44
CINP	14.12
CPNE6	0
CHD8	13.74
PCK2	2.91
MASP2	0.1
PSMA6	269.01
NFKBIA	97.06
EMC9	17.38
BRMS1L	7.84
REC8	0.06
SEC23A	38.34
GMPR2	11.53
PNN	20.96
IYD	0.06
RABGGTA	12
NFATC4	2.2
PLTP	50.78
PCIF1	30.69
GSS	11.9
MMP9	0.24
VSX1	0
PYGB	6.21
ABHD12	8.78
FAM76A	6.49
PROCR	3.63
CD40	5.31
UQCC1	20.09
ZMYND8	7.35
SGK2	0
IFT52	3.61
R3HDML	0
TRAF3IP3	0
HNF4A	0.05
SLA2	0.12
RIMS4	0.57
PABPC1L	0.46
STK4	2.78
ADNP	33.09
POMT2	18.75
PFDN4	12.15
DOK5	5.9
CSTF1	14.32
BMP7	0.1
RAE1	8.85
DNAJC5	12.6
NELFCD	35.56
CTSZ	33.77
PRPF6	57.97
VTA1	33.4
TUBB1	0.06
HRH3	0
MTG2	7.85
SLCO4A1	7.87
NTSR1	0
TCFL5	2.57
MLXIPL	11.52
GID8	23.78
SLC17A9	0.37
BIRC7	0
NKAIN4	0.04
ARFGAP1	2.81
COL20A1	0
CHRNA4	0
EEF1A2	1173.36
PTK6	0.02
BAZ1B	33.41
GMEB2	3.12
SPEF1	0
ISM1	1.89
RNF24	1.47
NDUFAF5	19.08
SEL1L2	0
TRIB3	1.4
RANBP9	96.43
RASSF2	0.6
ANGPT4	0
RSPO4	0
CDS2	11.23
HM13	50.62
SNPH	0.86
MYLK2	248.13
ETV7	0.29
SEC23B	1.78
FERMT1	0.1
HAO1	0
PDYN	0
CCM2L	1.48
PLCB4	1.31
MYL9	223.84
HCK	0.57
TM9SF4	24.61
TLDC2	0.12
SPRTN	9.89
POFUT1	10.69
SAMHD1	11.9
PAK5	0
KIF3B	2.95
MROH8	1.77
NOP56	50.19
MANBAL	11.22
MAPRE1	23
JAG1	7.77
SNTA1	133.43
TTI1	10.52
E2F1	0.53
RPRD1B	23.24
PXMP4	3.62
BPI	0.15
DYRK4	10.1
SLC32A1	0
ASIP	0.16
ACTR5	4.71
WFDC2	0.89
PPP1R16B	0.05
FAM83D	0
DHX35	1.34
DNTTIP1	42.29
MAP1LC3A	18.44
SYNDIG1	0
PIGU	11.95
TNNC2	1351.06
ACOT8	23.28
CELF4	0.1
ZNF516	2.38
CDH20	2.32
UQCRC1	258.92
METTL4	1.29
LPIN2	1.82
MYOM1	332.3
CEP76	2.15
ST8SIA5	0.76
CEP192	2.41
SMAD7	4.2
LIPG	0.57
LAMA1	0.1
RNF125	1.16
NOL4	0.03
MIB1	6.32
RIOK3	48.36
CSTF2	1.03
VSIG1	0.04
GPR143	0.1
HHATL	153.18
PGRMC1	9.89
POLA1	3.41
MID1	1.13
ATP1B4	2.27
ALG13	5.46
NCAPD2	2.93
TLR8	0.14
AMMECR1	0.37
WDR13	36.67
SUV39H1	2.87
SRPX	8.71
GLRA2	0
IFFO1	4.33
STAG2	29.97
MCF2	0
F9	0
ABCD1	11.21
CCDC22	8.07
CACNA1F	0.05
SYP	0.85
BMX	0.9
WNT16	0
GIPR	0.08
PLS3	22.86
RENBP	1.28
SMARCA1	10.64
MTMR8	2.27
ZC3H12B	0.09
RBBP7	45.36
PHF7	2.45
KCND1	0.72
SLC25A14	3.27
FMR1	6.83
PIM2	3.33
SCML2	0.46
SLC35A2	8.11
RS1	0
SEMA3G	2.8
EMD	95.45
PHEX	0
EEA1	11.61
NISCH	7.82
GPR50	0
RP2	1.48
JADE3	1.83
CDK16	112.5
USP11	14.41
PCYT1B	0.02
BRS3	0
VGLL1	0
CD40LG	0
TIMP1	36.76
KLHL4	0.12
GABRE	0.07
FGD1	0.87
PORCN	4.86
KLF8	1.85
SRPX2	3.18
ZDHHC15	0.51
FUZ	10.21
CENPI	0.07
DRP2	0.31
RUBCNL	0
NALCN	0.01
FGF14	0.24
SLC6A13	0
HTR2A	0.54
FNDC3A	7.51
MLNR	0
CDADC1	0.87
CAB39L	3.08
KLF5	20.04
STK24	45.23
ACP5	2.34
DNAJC3	12.37
UGGT2	1.04
ARHGEF7	20.75
FGF9	0.34
SGCG	50.08
PARP4	3.54
SUPT20H	13.99
MRPS31	16.42
FLT1	10.94
RGCC	13.86
DGKH	0.52
ACOD1	0
MEDAG	3.96
TSC22D1	243.5
ZNF200	2.01
MSLN	0
ZNF629	4.09
TRADD	3.64
HSF4	6.34
CORO1A	0.72
GDPD3	0.79
HECW1	0.12
CD4	1.74
ELMO3	0.07
PHKB	59.92
LYRM1	30.98
CENPT	7.45
TSNAXIP1	0.29
NFAT5	5.87
LONP2	28.4
N4BP1	9.38
CBLN1	0.43
PLLP	0.91
ZNF423	5.54
CCL22	0
CCL17	0
CTCF	24.32
ACD	12.02
POLR2C	40.19
BTK	0.32
PARD6A	3.88
ZNF821	2.45
MMP15	1.75
USB1	9.84
CCDC113	2.1
PRSS54	0
NME3	7.32
NDRG4	1.67
HFE	0.84
SETD6	9.19
SLC38A7	2.37
VAC14	13.74
HAS3	0.25
TANGO6	13.27
COG4	40.34
SMPD3	0.1
SLC7A6OS	8.16
SLC7A6	36.11
PLA2G15	35.48
SCMH1	23.37
FA2H	0.02
WDR59	12.49
MON1B	3.36
AXIN1	9.39
HCFC1R1	50.08
NPRL3	26.34
MPG	15.66
FYN	9.14
NECAB2	0.09
HSDL1	12.21
TAF1C	3.56
NAGPA	1.88
SEC14L5	0.36
COTL1	8.93
CRISPLD2	10.44
HIVEP2	16.94
ZNF500	2.36
LMF1	2.94
NARFL	6.86
MTHFSD	4.5
CLCN7	14.49
HAGHL	0.24
FAM173A	5.12
FMO1	0
SLC7A5	11.51
METRN	6.06
FBXO31	76.86
STUB1	54.49
RHBDL1	0
NUBP1	22.93
ZP2	0
MEFV	0.03
CRYM	0.07
EEF2K	12.79
CAPN15	3.99
PIEZO1	1.3
PRSS33	0
LYPLA2	15.65
AQP8	0
CPPED1	2.53
USP31	6.56
HMOX2	13.95
BFAR	29.74
SALL1	0
TOX3	0.41
RBL2	21.5
CLCN6	4.58
XYLT1	1.12
RPGRIP1L	1.08
STX4	21.39
CDIPT	25.89
BCKDK	25.93
KAT8	37.18
IL21R	0
MRC2	2.12
TMC5	0
CCP110	4.66
C16orf62	22.4
SLC6A2	0
RNF40	23.08
AQP9	0.17
AAGAB	27.02
LACTB	22.91
CORO2B	0.74
CSK	8.03
HERC1	17.76
MTFMT	8.96
RASL12	2.78
ACSBG1	0.04
IGDCC4	3.96
RAB11A	71.49
SLC6A7	0.05
CTSH	23.95
TTC23	3.55
CD276	5.68
FAH	9.51
RPAP1	22.63
EHD4	6.86
TMEM87A	24.21
ZNF106	134.93
TSPAN9	3.81
CEP152	0.1
ATP8B4	1.36
OCA2	0.26
DTWD1	8.1
TGM5	0
FAM189A1	0
BMF	5.77
DMXL2	2.14
BTBD7	7.99
SCG3	0.13
SPG11	18.82
RHOV	0
VPS18	7.36
OIP5	2.7
SLC30A4	0.98
BLOC1S6	10.06
APBA3	8.64
PDGFRL	5.48
CSPP1	10.92
BRF2	11.89
TRIM35	3.32
ZFAND1	15.44
RP1	0
MKS1	2.79
INTS9	8.69
RIPK2	2.22
EYA1	0.77
TRPA1	1.48
CPQ	7.61
CALB1	0
SFRP1	3.5
ABHD5	6.26
POP1	0.66
NIPAL2	0.39
IKBKB	12.28
JPH1	169.73
DKK4	0
STK3	10.14
GDAP1	0.89
RAB2A	152.24
ESRP1	0
WISP1	0
NDRG1	30.5
ZC2HC1A	2.52
IL7	0
STMN2	0.11
TRPS1	2.08
LASP1	7.63
AKAP8L	58.02
CHRAC1	23.5
NCALD	5.73
SNX16	3.74
UBR5	31.68
GSDMD	6.14
TSTA3	24.4
PYCR3	0.37
EEF1D	272.09
ANXA13	0
MBTD1	2.92
SQLE	0.86
SH2D4A	0.55
INTS10	20.16
SLC39A14	26.26
MTMR9	6.3
LEPROTL1	5.83
R3HCC1	14.81
ERICH1	5.27
NEFM	0.25
TUSC3	4.62
ARHGEF10	2.44
MCM4	6.94
ADAM2	0
FGL1	0.04
ASAH1	79.57
TULP2	0
NUCB1	63.33
GYS1	98.31
MAP4K1	0.77
TTC19	12.97
ECH1	179.34
NFKBIB	15.2
KCNA7	17.61
SNRNP70	33.5
CLPTM1	146.35
RELB	20.97
CLASRP	14.19
PPP1R37	8.58
FCGRT	40.04
PIH1D1	27.98
CKM	16671.96
PPP1R13L	3.43
PEX11G	0.33
ERCC2	15.82
DOT1L	3.05
PLEKHJ1	20.62
SLC17A7	1.42
RNASEH2A	6.96
CD37	0.74
SF3A2	27.36
AMH	1.58
LYL1	0.65
TRMT1	15.94
FCER2	0
DMPK	35.36
TBC1D17	98.83
IL4I1	0.13
CCDC130	18.88
LARS2	2.06
NOVA2	0.18
MED25	54.5
SNAPC2	3.5
CCDC61	1.38
PIK3C2A	3.19
VRK3	18.69
C19orf44	2.4
OLFM2	0.64
RASAL3	0.12
EPHX3	0
SNX11	6.8
PLAUR	2.46
ILVBL	7.69
SYDE1	1.66
CASP14	0
SLC1A6	0
CCNE1	0.79
ANKRD27	23.4
DYRK1B	62.35
AKT2	46.2
PLD3	75.26
PRX	2
PIAS4	7.25
WIZ	12.18
NUMBL	4.13
EBI3	0
SHD	0
FSD1	0
ZFR2	0.2
RABGAP1	26.93
SLC1A5	5.37
TJP3	0.21
APLP1	0.63
HNRNPUL1	90.61
FZR1	7.62
TGFB1	5.68
DCN	184.6
PLIN3	36.62
LIM2	0
NKG7	1.02
TYK2	24.6
CDC37	81.12
NAPA	90.68
PPP5C	24.98
ZNRF4	0
MEGF8	2.47
KDELR1	101.57
GRIN2D	0
SYNGR4	0
CEP68	21.12
CLEC11A	0.42
HAS1	0.09
RAB3D	1.53
MAP4K3	14.69
PLPPR2	15.84
FAM83E	0
RASIP1	4.28
THEG	0
MIER2	4.64
PPP2R1A	168.87
ZBTB32	0
TNPO2	16.53
GCDH	10.88
KLF1	0
DNASE2	9.81
MAST1	0
LENG1	7.87
PRPF31	15.8
TMEM176A	4.28
TYROBP	10.27
TFPT	6.92
JAK3	0.35
SLC5A5	0.01
KCNN1	0.02
ARRDC2	106.45
RAB3A	1.72
PDE4C	0.48
TMEM159	25.08
ELL	5.99
COMP	5.42
UPK1A	0
COPE	48.32
DDX49	23.47
ARMC6	5.15
TMEM147	99.11
GABRA3	0
GAPDHS	0
MAG	0.12
TMEM59L	0.94
USF2	105.03
LSR	1.06
KXD1	50.95
SUGP1	12.97
HPN	7.69
BRCA1	1.26
SCN1B	393.79
PBX4	0
ZNF574	6.18
GRIK5	0.45
SIPA1L3	2.2
ERCC1	78.93
CADM4	3.42
SMG9	1.78
AVL9	8.14
RUNDC3B	0.83
CFAP69	1.05
GTPBP10	10.19
CDK6	0.47
CD22	0
BET1	2.37
PIK3CG	0.05
PON3	0
ITGB8	0.83
HBP1	48.12
DUS4L	1.8
SP4	7.19
SEMA3B	0.9
WDR91	2.31
DNAH11	0.57
DLX5	0.34
PTN	0.52
MPP6	5.78
GSDME	3.75
ATP6V0A4	0
MBTPS2	7.96
ZC3HAV1	1.89
TTC26	1.44
NPVF	0
ADAP1	0.76
H2AFV	87.99
CAV1	59.61
MET	7.07
RNF32	0.54
LMBR1	13.23
WNT2	0
LFNG	0.79
HOXA5	4.89
BRAT1	5.91
IQCE	5.15
ANKRD7	0
VIPR2	0.44
TSPAN12	2.19
CPED1	15.01
EXTL3	8.97
CPVL	8.1
CHN2	0.92
COBL	78.21
PLEKHA8	1.22
STX1A	1.44
NOD1	0.74
NR1H4	0
GARS	61.97
EPHB6	1.94
MINDY4	1.36
GHRHR	0
CASP2	2
NPTX2	3.18
PDAP1	101.5
ELOVL5	7.51
ZKSCAN1	4.23
EIF3B	139.89
NUDT1	15.79
PTPRZ1	0.04
TAF6	22.67
HYAL4	3.41
ALOX5	0.39
TFR2	0
FSCN3	0
PAX4	0
PCOLCE	3.38
FBXO24	0.44
PPP1R17	0
RBM28	5.81
USP42	2.41
IMPDH1	0.9
AGFG2	3.91
LSM5	19.3
SERPINE1	4.17
AP1S1	4.62
PLOD3	7.73
ZNHIT1	19.83
CLDN15	2.4
NOBOX	0
GLCCI1	1.88
MYL10	0.66
PHF14	7.29
NRF1	7.9
CEP41	0.6
ZNF862	4.09
SFRP4	0.52
MEOX2	5.58
ANKMY2	6.23
POU6F2	0
TSPAN13	7.84
RARRES2	5.16
AGR2	0
MAP4K5	5.58
GLI3	0.74
BLVRA	27.5
TMEM248	24.86
EHD3	1.71
PRKAG2	3.03
AEBP1	17.21
MYL7	0
GCK	0.4
TBL2	9.85
PSMC4	75.38
CLIP2	2.25
EIF4H	244.34
LIMK1	18.92
SPATA6L	0.1
LHX2	0
FSD1L	15.81
SPIN1	5.12
NMRK1	13.19
SLC7A14	0
TMEM245	30.72
PRUNE2	29.36
MEGF9	6.43
TRIM14	0.42
CORO2A	0.36
C5	0.13
CLDN11	1.69
TLE4	14.02
LHX6	1.11
SUSD1	1.74
AMBP	0.03
TNFSF8	0.1
ENG	29.2
AK1	423.64
CDC37L1	26.15
TBC1D13	6.92
KDM4C	3.4
DOCK8	1.52
KANK1	17.79
ELAVL2	0.29
NCS1	2.32
TESK1	44.58
KCNT1	2.75
CA9	0
FUBP3	7.7
TYRP1	0.28
CREB3	15.74
RGP1	16.29
MPDZ	10.58
LHX3	0
PGM3	3.35
PIP5K1B	0.78
RAPGEF1	109.17
APBA1	1.09
SETX	11.45
SH3GL2	0
ABCA2	7.03
SHB	2.47
UBE2R2	69.38
ABHD17B	10.78
ZFAND5	644.15
DVL1	70.03
PDLIM1	274.04
CLK1	96.1
DNTT	0.13
GATA3	1.12
ATRNL1	0.53
HPS1	6
RASSF4	4.73
DNMBP	9.15
RAB11FIP2	6.34
CXCL12	31.66
ERLIN1	4.24
POLR3B	2.96
EIF3A	202.89
PKD2L1	0
CUBN	0.05
TRDMT1	0.53
DDX50	26.71
SEC23IP	12.74
ATE1	36.84
NSMCE4A	19.02
PLEKHA1	34.31
ANGEL1	7.99
UNC5B	0.59
VSIR	7.95
SPOCK2	0.87
MICU1	26.49
PPP3CB	112.73
CCSER2	36.02
RNF14	13.46
ACTA2	273.43
TWNK	10.17
LZTS2	8.38
SFXN3	2.1
KAZALD1	0.82
FBXW4	61.82
FGF8	0
NPM3	8.04
DNASE1L1	89.42
PITX3	4.54
GBF1	49.65
ARHGAP21	10.95
CPEB3	16.4
FBXL15	1.54
SUFU	8.88
LHPP	7.14
LARP4B	22.19
EDRF1	7.65
BCCIP	52.65
MTPAP	10
NEURL1	37.58
SH3PXD2A	12.74
PITRM1	80.12
STN1	15.02
MAP3K8	1.51
SORCS1	0.2
FAM208B	11.49
XPNPEP1	22.1
SMC3	21.24
SHOC2	25.41
CCDC6	14.5
GPRC5A	1.5
CCNY	38.16
UBE2S	7.25
ZMIZ1	17.43
DNAJC12	3.91
PPIF	27.65
MAMLD1	1.93
KRT23	0.22
CRYBA1	0
FBXL20	4.79
RUNDC3A	0.27
PSMD3	198.1
