GENE_NAME	human.mean
VSTM5	0.18
GNAT3	0
PLIN5	1.16
STARD10	38.38
EML6	0.9
SCN4A	0.17
SLC4A11	1.95
AL161911.1	0.85
ARHGEF33	0.37
C12orf71	0
IFRD2	42.36
AL096814.1	0
C20orf194	6.44
FER1L6	0.17
MTCP1	11.53
DCDC2C	0
SMTNL1	0.21
ARHGEF28	4.21
LRRC69	0.59
ISPD	0.53
COL28A1	3.16
GRID2IP	0.09
UBXN2B	9.06
EBF4	8.82
MSMP	0.42
FAM166B	22.01
GRXCR1	0
UBE2QL1	0.32
HOMEZ	4.01
CPXM1	1.57
RNF212B	0
VPS16	14.31
ZNF407	2.54
NPEPL1	8.77
SKOR2	0
SIAH3	0.1
EFCAB8	0
HMX1	0
GCGR	0
TMEM242	4.81
TNFRSF25	4.8
TSTD1	61.5
LZTS3	6.38
RPTN	0
LACTBL1	0
IFI30	533.88
FNIP1	8.2
SP9	0
F11	3.44
TENM3	1.38
XRN2	31.46
LINGO3	0.11
VAMP2	75.97
ST7L	11.37
SNORD100	0
SNORD111B	0
SNORD99	0
EBF2	0.44
FANCG	6.2
AP4M1	4.36
TAS2R41	0
CEBPD	205.74
OR6X1	0
TAS2R40	0
FXYD7	0.93
XKR9	1.18
ESF1	4.21
SLC12A8	1.37
FADS3	18.8
OR4E2	0
PPT2	10.14
BTBD19	3.74
FAM185A	1.72
PSMB11	0
DCDC2B	5.5
ANAPC5	33.62
SLC23A2	9.72
SLC8B1	15.17
DZANK1	2.8
LHX5	0
TASP1	8.26
GCN1	10.9
SNORA19	0
RNU6-402P	0
PXN	141.19
RPH3A	0.02
RNU2-40P	0
PAX6	0.33
TRMT6	4.01
CHGB	0.07
RNU6-284P	0
TBX5	16.33
SNORD71	0
ERP29	76.96
NOS1	0.91
VPS52	1.03
C1QTNF5	42.25
CPTP	3.94
PRR29	9.19
PRRT4	0.2
TMEM233	0.99
MKRN2OS	0
C2CD4D	0.3
ZNF469	0.03
MCRIP1	33.16
RPUSD1	1.95
FAM229A	3.12
ERCC6	1.98
NOL7	40.61
NTF4	1.48
ELFN1	0.25
CROCC2	2.14
LTA	0.17
GRAMD1A	88.52
SCAMP4	11.35
RD3L	0
TEX46	1.44
MT-ATP8	2209.44
TSTD3	0.79
CLDN25	0
PROB1	0.53
PATL2	4.21
NKX1-2	0
HEPH	13.77
ACBD6	0.43
CCDC192	0.12
STMND1	11.65
PLSCR5	0
C17orf105	0
SBK3	0
TAPBP	20.05
TMEM114	0
C9orf172	0.33
BTBD18	0.03
KCNH4	0.02
TWIST2	2.09
PIRT	0.06
AC092835.1	0.15
CTXN2	0.01
TMEM229A	0
CCDC188	0.46
KBTBD13	0.04
PINLYP	10.11
MCIDAS	0.1
C11orf94	0
IQCM	0
HGH1	0.1
PPP1R3E	4.47
NFAM1	3.32
ANKRD34C	0.07
MFRP	0
RBM41	4.74
B3GALT4	1.1
ZBTB22	3.79
CLEC2L	0
BIRC5	1.69
TAS2R39	0
C3orf84	0
TRBV30	1.74
LAG3	3.34
RGL2	9.51
SHISA9	0.1
OTUB2	0.27
SNORD126	0
DDX24	107.21
ZBTB25	7.09
SNORD97	0
NECAP1	15.47
ARHGAP4	12.54
SNORD19B	0
DHX32	15.47
SNORD10	0
RCOR1	11.98
SNORD127	0
GPATCH2L	9.47
SNORD123	0
LTBP4	207.36
TXNDC5	119.32
CASTOR1	4.86
RNF103	19.98
RBM14	37.25
ASB14	0.62
BLVRB	91.31
TNFSF12	45.59
CDRT4	1.51
GET4	12.45
TEX35	0
SLC9A1	17.31
PSMB9	20.17
ACAD11	9.52
SPTLC1	38.99
LRRD1	0.03
RDH14	22.1
PLCXD2	6.59
NSUN6	3.92
HLA-DOB	5.18
YAE1D1	4.25
CRCP	17.53
RPP21	0
EGFL8	2.41
ARPC4	112.16
CORT	0.45
CCNK	31.22
PISD	21.1
HOGA1	1.23
PCBP4	15.65
AMACR	6.32
MTFP1	7.36
MDFIC2	0
ARHGDIG	0.1
ARFGAP3	65.19
CACNA2D2	14.99
RGS1	72.01
MRPL20	77.45
SERPINB10	1.15
DECR2	3.22
YPEL3	96.68
CCDC169	0.8
STRC	0.01
VSIG8	0.19
KCTD7	3.08
EFNA4	7.19
TICAM2	2.95
C4orf48	4.91
NAT6	11.35
UPK3B	5.11
WDR92	3.93
TMEM35B	76.04
ZNF512	15.8
DDOST	78.37
TMEM199	5.86
P2RY11	1.39
TMEM141	36.16
MAEA	13.24
IFITM10	1.92
DBNDD2	70.97
LY6G6D	0
ETV5	13.95
RAD21L1	0.19
CCDC13	2.88
ASPRV1	0.38
PTCHD4	1.48
CRYBB2	0
N4BP2L2	52.09
CEBPA	2.98
UBAP1L	0.73
PGAM5	13.11
STRN4	26.94
TWF2	21.21
INSL3	0.27
POU5F2	0.11
PCP4L1	6.36
ABHD14A	12.58
IRAK3	9.71
CCDC153	5.86
AC083902.2	0.01
TMEM150C	6.91
SPATS1	2.82
CLRN2	0
SI	0
FER1L5	0.17
HS3ST5	0.39
PDCD6	45.98
GBA3	0.13
TERB1	0.16
BAIAP3	6.88
MUL1	8.81
YJEFN3	1.07
GIMD1	0
KIAA1456	1.81
CDK3	2.4
GLI4	2.34
TFAP4	1.99
PRODH2	0
AC010255.3	0.57
EXOC1L	0
SCARNA6	0.42
P3H2	15.82
SNORD79	0
CHRD	5.73
TSR3	18.12
RAB11FIP3	15.05
RNA5SP180	0
GNPTG	37.26
RNU6-1338P	0
MCOLN1	11.36
USP48	15.99
EFNB1	33.62
PDPR	4.21
PIGQ	7.55
AARS	51.58
GLG1	48.81
RNU6-638P	0
RNU6-1012P	0
TNRC6A	19.34
RNU6-531P	0
RNA5SP55	0
PLEKHG2	25.31
DLL3	0
PITPNM2	14.86
EXOC1	11.74
CRAMP1	6.33
POU4F3	0.03
OSBPL8	36.79
NRON	0
RGS21	0
CCDC71L	18.97
TMEM200B	10.22
NRCAM	7.64
SERPINE3	0.63
TRNP1	12.16
SLC10A5	0.05
ALG11	4.91
LAMB1	84.29
LYN	80.04
PINX1	7.9
SLC26A4	0.6
CHMP4A	30.91
MEX3A	0.37
SLC26A3	0
MPV17L2	6.86
DPP3	5.91
CCDC166	0
NOX5	0.17
TEAD3	28.51
POLR2M	40.01
RAB44	0.16
TIFAB	0
CTSO	37.53
WDR7	4.14
SMIM3	0
HMBS	8.91
SALL3	0
POLG2	4.67
TRDV3	0.16
C11orf97	10.66
KIAA1147	11.88
IL5RA	2.36
TAS2R38	0
CUX1	41.31
CLEC5A	1.91
CHURC1	32.75
PDF	2.39
RNASE4	100.16
MC1R	0.78
ITGA6	42.91
CEP95	21.18
TMEM179	0
THTPA	6.32
MRPL46	9.27
RAPGEF4	24.64
HOXB7	2.55
FRRS1L	0.17
C6orf229	2.76
TLE7	0
XKR7	0
CLEC19A	0
ZNF865	3.04
BOP1	NA
PECAM1	NA
SMPX	0.31
TPBGL	0
GAN	2.7
TCF24	0.01
MMP12	NA
SPON1	NA
OVCA2	14.26
MRPL12	22.01
GTF2I	NA
TMEM238L	0
SELE	28.03
SEL1L3	43.18
IKBKE	NA
DYNLL2	39.62
MYH4	0
OTUD7B	NA
GJA5	NA
RBP3	NA
MYO15A	1.04
RNF115	NA
ZNF488	NA
SEC22B	NA
TXNIP	NA
SRGAP2	NA
BAHCC1	NA
ALKBH5	69.91
RASSF5	NA
STRADA	16.51
PNLIPRP2	NA
MYO15B	39.58
FXYD1	112.55
S1PR2	7.59
LIN37	3.19
CCDC177	0
SLC6A14	NA
CALR3	0
TRABD2B	0.63
SLC25A53	NA
EGLN2	59.45
MEI4	0
SRXN1	20.63
CCL5	NA
LIX1L	NA
ORC6	1.13
SNORD11B	0
ANKRD34A	NA
ZFHX4	0.1
NUDT3	17.19
KMT2B	3.56
DNAJC11	6.99
SLC17A6	0
DOC2B	1.7
DCP1A	NA
GRIN2B	0.01
CWC25	NA
CPA1	0
EPOP	NA
LHX1	NA
CYFIP1	NA
CEACAM20	NA
ESR1	1.96
SOCS7	NA
ADRA2B	NA
TMEM269	NA
RCC1L	NA
SEBOX	NA
DGKK	NA
U2	NA
HAR1A	NA
MLLT6	NA
ANGPT2	7.93
SNORD25	NA
SYNRG	NA
NUDT18	NA
LENG9	NA
PRAG1	NA
TMEM101	15.38
HNF1B	NA
C17orf98	NA
GRIFIN	NA
XKR5	NA
AATF	NA
TUBGCP5	NA
UHRF1	NA
ORAI1	NA
TADA2A	NA
PIP4K2B	NA
CCDC80	57.68
RAB7B	NA
DACH1	NA
PADI6	NA
PIGW	NA
SRCIN1	NA
GPR179	NA
PKD1L3	NA
GPIHBP1	NA
TRAC	NA
SRD5A2	NA
FMO3	35.82
PPP2R3C	35.73
MYO19	NA
SNORD1A	NA
GGNBP2	NA
C17orf78	NA
ACACA	NA
NR2E3	NA
MRM1	NA
JPH4	0.33
OR6Q1	NA
MYH7	0.01
CEBPE	0.32
FP565324.1	NA
TEX52	NA
OSGEP	9.85
SNORD98	NA
GKN3P	NA
FAM169B	NA
EXOC3L2	NA
SLC22A17	14.08
AC069544.2	NA
SCFD1	32.67
HECTD1	48.17
RPGRIP1	0.56
TOX4	29.6
GEMIN2	3.29
TGM1	2.28
TINF2	46.86
DAZL	0
KRIT1	12.14
TRPM7	7.09
TYRO3	4.51
WDR76	3.18
CAPN3	4.99
SNAP23	63.58
TBX15	0.42
COL9A3	1.69
E2F2	0.91
AGO1	5.26
TEKT2	13.13
RFFL	17.16
UNC13D	17.45
MFSD11	10.77
DPYSL2	194.42
TGFB2	18.79
GPATCH2	3.79
LRRFIP2	44.44
SEC22C	39.03
XYLB	0.16
SYN1	1.77
GABRP	2.56
CDC6	0.7
CDC23	9.76
FMO2	186.19
SUCO	10.37
DHPS	48.94
HOOK2	8.14
EPB41L4B	9.01
TMEM38B	12.13
CDKL5	1.54
NUP188	16.64
CRAT	10
SH2D3C	53.92
NANS	74.52
TBC1D2	12.4
WHRN	5.56
SEMA4G	2.1
BTAF1	12.29
CAMK1G	0.14
IKZF5	13.78
TLL2	0.21
CYP26A1	0.12
TDRD1	0.11
SORBS1	38.61
CRTAC1	10.74
BAMBI	14.83
CREM	97.77
NUBP2	12.12
HIVEP1	11.21
TREM2	5.27
KCNK16	0
FKBP5	39.78
BRPF3	8.74
NADK	32.43
MRPS18A	17.05
PGC	57.94
EFHC1	22.72
MLN	0
ITPR3	13.5
ZNF184	4.46
DSP	13.03
TFAP2B	0
SIRT1	13.12
HNRNPH3	213.19
IFT74	7.03
JAK2	15.33
SH3GLB1	75.53
CDC7	4.48
SYDE2	1.56
TNMD	0.16
TFAP2D	0
PCSK5	6.41
ABLIM1	49.44
ERMP1	13.29
NRP1	95.57
PRTFDC1	7.93
PALMD	17.53
TSPAN15	44.7
H2AFY2	2.47
MYO9B	38.61
FBXL19	4.64
STX1B	0.18
HSD3B7	4.29
CYTH3	18.47
SETD1A	3.09
BCL7C	16.17
EFNA2	0
CIRBP	162.31
CBARP	1.23
IGFALS	0.15
ADAM22	1.92
MARCH2	27.92
TECR	61.24
TIMM13	23.7
MISP	13.15
CEP170B	7.78
POLR2E	47.38
POLRMT	10.48
HCN2	0.08
SYPL1	129.84
RASSF7	15.61
GADD45B	439.05
PALM	18.66
MADCAM1	0.45
MKNK2	103.93
ARVCF	4.38
TRMT2A	7.87
CYB561	24.58
ZDHHC8	9.94
KLHL22	3.55
MED15	39.79
SERPIND1	2.01
CRKL	27.76
LZTR1	11.32
CECR2	1.37
SPAG9	62.24
SF3A1	33.64
CELSR3	0.85
RNF215	3.44
SEC14L3	3.18
PPIL2	8.28
UPB1	0.32
YPEL1	3.4
PES1	14.58
AASS	8.19
PPM1F	20.51
TOP3B	4.16
CRYBB3	0
CYTH4	14.09
ESS2	3.99
MFNG	16.65
CARD10	4.89
GRK3	4.83
PLEKHG6	2.98
PLA2G3	1.09
GGA1	16.47
SH3BP1	8.93
SEZ6L	0.06
HPS4	6.45
PIK3IP1	51.21
SRRD	5.86
PATZ1	8.02
GCAT	2.73
CRYBB1	0.29
MICALL1	9.87
POLR2F	29.01
MGST1	188.4
SOX10	0.77
PICK1	6.23
TTC28	8.48
SLC16A8	0.05
SLC5A1	0.97
CRY1	28.01
KDELR3	10
DDX17	151.55
DMC1	1.85
TCF20	8.5
RSPH14	3.45
PGLYRP1	11
FBXO7	118.87
GTPBP1	48.41
TIMP3	1652.53
PPP6R2	16.25
SUN2	112.39
CYB5R3	155.5
NFIX	32.14
DNAL4	10.73
C22orf31	0
LMF2	22.8
TTLL1	3.09
RASL10A	0.34
AP1B1	19.1
HMGXB4	6.36
TOM1	29.38
NEFH	0.19
THOC5	9.75
MCM5	7.72
ARSA	18.84
MMP25	2.52
TSPO	67.09
RASD2	7.83
TTLL12	5.46
CBX7	35.04
PDGFB	49.3
ACR	0.37
CABP7	0
ZMAT5	8.33
RBFOX2	32.1
TAB1	6.11
ASCC2	21.61
MTMR3	20.65
MIEF1	6.75
CACNA1I	0.2
SAMM50	14.12
PKD1	13.99
FOXRED2	2.13
GRAP2	8.68
EIF3D	109.9
SGSM3	17.33
PVALB	0.89
KIAA0930	18.42
NCF4	15.27
MAPK8IP2	0.58
UPK3A	0.1
KCTD17	9.36
IL2RB	13.43
EP300	10.55
L3MBTL2	6.12
CHADL	0.72
ZC3H7B	28.11
TRMU	5.8
PMM1	18.02
DESI1	24
CERK	19.35
BRD1	12.75
RHOBTB2	24.3
ZBED4	3.12
MLC1	1.4
HDAC10	7.88
KCNK10	0
SDR39U1	24.87
RBM23	28.04
HEATR5B	5.67
PRMT5	28.04
COCH	0.97
AP4S1	4.91
VCPKMT	6.3
SOS2	17.53
PYGL	38.94
TRIM9	0.35
DDHD1	6.19
CDKN3	3.78
CNIH1	59.13
CCDC198	0.02
PLEK2	2.88
PIGH	9.53
LRRC74A	0
TIMM9	40.85
GSTZ1	6.53
KIAA0586	5.53
TMED8	5.43
SAMD15	1.65
DAAM1	23.16
ISM2	0
SPTLC2	16.62
RIN3	16.3
LGMN	99.85
ALKBH1	8.29
CHGA	0.25
ITPK1	23.5
SIX4	4.43
UBE3C	19.98
GALNT16	3.17
CEP128	1.25
HIF1A	225.57
SUSD6	72.6
SRSF5	150.73
SLC10A1	0.08
SLC8A3	0.74
REV3L	15.59
DICER1	11.57
ZFYVE21	33.25
TELO2	5.73
PCNX1	15.51
BDKRB1	0.73
TENM1	0.66
PSMC1	59.05
RPS6KA5	3.44
C14orf93	3.41
PSMB5	64.91
ACIN1	50.58
CCNB1IP1	66.7
APEX1	62.9
PAX7	0.02
EFS	7.2
ARHGAP5	42.32
CINP	17.62
CPNE6	0.26
CHD8	13.57
PCK2	8.45
MASP2	0.44
PSMA6	173.5
NFKBIA	527.04
EMC9	13.51
BRMS1L	6.49
REC8	11.32
SEC23A	36.59
GMPR2	39.8
PNN	38.16
IYD	0.49
RABGGTA	11.89
NFATC4	23.01
PLTP	102.11
PCIF1	24.81
GSS	15.06
MMP9	10.13
VSX1	0
PYGB	20.88
ABHD12	24.09
FAM76A	6.51
PROCR	31.64
CD40	50.75
UQCC1	13.03
ZMYND8	7.11
SGK2	0.32
IFT52	25.96
R3HDML	0
TRAF3IP3	10.64
HNF4A	0.03
SLA2	3.62
RIMS4	0.4
PABPC1L	5.4
STK4	20.13
ADNP	20.24
POMT2	3.26
PFDN4	15.22
DOK5	4.03
CSTF1	7.78
BMP7	1.48
RAE1	9.62
DNAJC5	16.53
NELFCD	30.16
CTSZ	187.78
PRPF6	26.37
VTA1	17.19
TUBB1	11.57
HRH3	0
MTG2	12.09
SLCO4A1	35.18
NTSR1	0
TCFL5	3.6
MLXIPL	0.88
GID8	36.91
SLC17A9	3.39
BIRC7	0.07
NKAIN4	0.04
ARFGAP1	17.12
COL20A1	0.02
CHRNA4	0.08
EEF1A2	0.67
PTK6	1.33
BAZ1B	20.68
GMEB2	4.69
SPEF1	3.23
ISM1	3.57
RNF24	15.92
NDUFAF5	11.89
SEL1L2	0.85
TRIB3	5.81
RANBP9	29.16
RASSF2	37.96
ANGPT4	0.04
RSPO4	4.13
CDS2	24.92
HM13	80.3
SNPH	0.6
MYLK2	0
ETV7	6.99
SEC23B	32.97
FERMT1	1
HAO1	0
PDYN	0.01
CCM2L	4.98
PLCB4	7.8
MYL9	742.15
HCK	30.04
TM9SF4	27.46
TLDC2	3.91
SPRTN	1.73
POFUT1	7.9
SAMHD1	34.86
PAK5	0.09
KIF3B	13.82
MROH8	2.13
NOP56	39.44
MANBAL	49.22
MAPRE1	139.84
JAG1	41.08
SNTA1	5.01
TTI1	3.76
E2F1	1.66
RPRD1B	11.4
PXMP4	2.61
BPI	12.47
DYRK4	27.11
SLC32A1	0
ASIP	0
ACTR5	1.97
WFDC2	226.66
PPP1R16B	7.92
FAM83D	5.12
DHX35	3.15
DNTTIP1	22.81
MAP1LC3A	60.6
SYNDIG1	0.6
PIGU	8.81
TNNC2	2.02
ACOT8	13.45
CELF4	0.28
ZNF516	6.25
CDH20	0.05
UQCRC1	71.69
METTL4	5.98
LPIN2	15.84
MYOM1	2.04
CEP76	2.04
ST8SIA5	0.49
CEP192	2.42
SMAD7	17.54
LIPG	12.58
LAMA1	0.4
RNF125	1.96
NOL4	0.17
MIB1	16.53
RIOK3	53.22
CSTF2	3.54
VSIG1	0.83
GPR143	0.71
HHATL	0.13
PGRMC1	145.52
POLA1	3.52
MID1	16.8
ATP1B4	0
ALG13	20.33
NCAPD2	6.46
TLR8	2.79
AMMECR1	2.06
WDR13	36.78
SUV39H1	1.18
SRPX	46.83
GLRA2	0
IFFO1	8.1
STAG2	58.24
MCF2	0.1
F9	0
ABCD1	2.42
CCDC22	4.86
CACNA1F	0.13
SYP	2.32
BMX	6.12
WNT16	0.32
GIPR	4.93
PLS3	457.93
RENBP	8.28
SMARCA1	25.94
MTMR8	0.45
ZC3H12B	0.72
RBBP7	62.08
PHF7	2.2
KCND1	1
SLC25A14	8.26
FMR1	26.9
PIM2	49.19
SCML2	0.56
SLC35A2	21.14
RS1	0.26
SEMA3G	20.64
EMD	75.4
PHEX	9.5
EEA1	13.95
NISCH	26.54
GPR50	0
RP2	11.66
JADE3	6.45
CDK16	53.4
USP11	42.27
PCYT1B	1.57
BRS3	0
VGLL1	0.9
CD40LG	2.61
TIMP1	1093.67
KLHL4	0.63
GABRE	7.59
FGD1	1.98
PORCN	5.31
KLF8	6.1
SRPX2	13.31
ZDHHC15	1.35
FUZ	9.7
CENPI	0.16
DRP2	0.16
RUBCNL	5.89
NALCN	0.89
FGF14	14.43
SLC6A13	0.34
HTR2A	0.18
FNDC3A	47.28
MLNR	0.05
CDADC1	11.61
CAB39L	40.09
KLF5	41.27
STK24	94.54
ACP5	68.11
DNAJC3	46.01
UGGT2	9.35
ARHGEF7	22.39
FGF9	0.56
SGCG	6.45
PARP4	11.57
SUPT20H	24.77
MRPS31	15.64
FLT1	71.85
RGCC	781.71
DGKH	8.14
ACOD1	0.09
MEDAG	22.09
TSC22D1	641.86
ZNF200	2.14
MSLN	146.82
ZNF629	3.12
TRADD	16.28
HSF4	7.05
CORO1A	22.25
GDPD3	4.14
HECW1	0.3
CD4	61.29
ELMO3	4.09
PHKB	19.81
LYRM1	30.95
CENPT	10.69
TSNAXIP1	3.13
NFAT5	17.7
LONP2	14.16
N4BP1	18.11
CBLN1	0.13
PLLP	28.83
ZNF423	3.14
CCL22	1.39
CCL17	2.4
CTCF	20.78
ACD	9.04
POLR2C	28.58
BTK	12.63
PARD6A	1.67
ZNF821	6.09
MMP15	5.37
USB1	26
CCDC113	10.81
PRSS54	0
NME3	27.31
NDRG4	15.06
HFE	4.58
SETD6	6.01
SLC38A7	1.7
VAC14	8.67
HAS3	3.59
TANGO6	3.47
COG4	14.48
SMPD3	1.76
SLC7A6OS	6.06
SLC7A6	8.42
PLA2G15	9.63
SCMH1	22.05
FA2H	1.58
WDR59	10.45
MON1B	13.05
AXIN1	8.49
HCFC1R1	60.66
NPRL3	12.07
MPG	19.68
FYN	83.62
NECAB2	0.37
HSDL1	7.24
TAF1C	7.57
NAGPA	1.74
SEC14L5	0.18
COTL1	173.3
CRISPLD2	208.89
HIVEP2	22.51
ZNF500	2.45
LMF1	5.94
NARFL	4.02
MTHFSD	2.65
CLCN7	9.97
HAGHL	3.8
FAM173A	3.41
FMO1	0.68
SLC7A5	4.27
METRN	12.65
FBXO31	16.01
STUB1	39.67
RHBDL1	0.2
NUBP1	17.17
ZP2	0.24
MEFV	6.3
CRYM	3.45
EEF2K	7.06
CAPN15	10.03
PIEZO1	40.64
PRSS33	0.06
LYPLA2	21.95
AQP8	0
CPPED1	8.9
USP31	9.85
HMOX2	37.24
BFAR	41.76
SALL1	0
TOX3	1.9
RBL2	36.07
CLCN6	8.06
XYLT1	3.19
RPGRIP1L	3.2
STX4	57.91
CDIPT	66.62
BCKDK	15.98
KAT8	41.21
IL21R	2.61
MRC2	56.45
TMC5	50.49
CCP110	10.3
C16orf62	17.58
SLC6A2	0
RNF40	38.51
AQP9	31.62
AAGAB	27.3
LACTB	27.24
CORO2B	4.53
CSK	26.7
HERC1	15.45
MTFMT	7.1
RASL12	38.55
ACSBG1	1.49
IGDCC4	0.76
RAB11A	219.45
SLC6A7	0
CTSH	349.32
TTC23	13.16
CD276	19.16
FAH	12.32
RPAP1	3.86
EHD4	43.17
TMEM87A	49.25
ZNF106	20.21
TSPAN9	35.57
CEP152	1.19
ATP8B4	4.17
OCA2	0.42
DTWD1	29.52
TGM5	0.02
FAM189A1	0.6
BMF	7.15
DMXL2	12.02
BTBD7	8.71
SCG3	0.27
SPG11	20.53
RHOV	9.21
VPS18	5.52
OIP5	0.11
SLC30A4	2.11
BLOC1S6	26.58
APBA3	7.37
PDGFRL	15.57
CSPP1	6.28
BRF2	6.44
TRIM35	3.85
ZFAND1	42.54
RP1	0.65
MKS1	4.51
INTS9	4.79
RIPK2	31.73
EYA1	2.19
TRPA1	0
CPQ	49.86
CALB1	0
SFRP1	8.69
ABHD5	23.55
POP1	0.76
NIPAL2	8.51
IKBKB	19.85
JPH1	2.87
DKK4	0
STK3	28.22
GDAP1	1.64
RAB2A	115.24
ESRP1	18.33
WISP1	0.59
NDRG1	371.28
ZC2HC1A	9.87
IL7	3.14
STMN2	0.72
TRPS1	5.76
LASP1	86.08
AKAP8L	48.97
CHRAC1	14.7
NCALD	25.47
SNX16	9.19
UBR5	56.51
GSDMD	42.57
TSTA3	25.56
PYCR3	0.89
EEF1D	438.88
ANXA13	0.19
MBTD1	3.62
SQLE	47.61
SH2D4A	8.13
INTS10	42.14
SLC39A14	54.89
MTMR9	3.34
LEPROTL1	29.64
R3HCC1	10.5
ERICH1	9.02
NEFM	0.36
TUSC3	64.75
ARHGEF10	23.99
MCM4	6.91
ADAM2	0
FGL1	0.04
ASAH1	233.22
TULP2	0.08
NUCB1	176.53
GYS1	9.26
MAP4K1	4.96
TTC19	22.27
ECH1	63.67
NFKBIB	13.05
KCNA7	0
SNRNP70	100.85
CLPTM1	30.98
RELB	30.32
CLASRP	27.68
PPP1R37	5.29
FCGRT	180.81
PIH1D1	28.39
CKM	0.02
PPP1R13L	17.62
PEX11G	0.77
ERCC2	3.46
DOT1L	8.25
PLEKHJ1	24.88
SLC17A7	0.45
RNASEH2A	5.04
CD37	54.05
SF3A2	29.32
AMH	0.09
LYL1	5.84
TRMT1	8.01
FCER2	0.45
DMPK	22.32
TBC1D17	18.85
IL4I1	3.34
CCDC130	13.05
LARS2	3.01
NOVA2	7.95
MED25	15.65
SNAPC2	10.69
CCDC61	3.96
PIK3C2A	24.69
VRK3	14.34
C19orf44	2
OLFM2	5.05
RASAL3	9.57
EPHX3	1.99
SNX11	9.79
PLAUR	95.22
ILVBL	11.25
SYDE1	8.73
CASP14	0
SLC1A6	0
CCNE1	0.67
ANKRD27	9.24
DYRK1B	4.13
AKT2	22.84
PLD3	161.85
PRX	41.23
PIAS4	6.26
WIZ	9.34
NUMBL	16.87
EBI3	1.22
SHD	0.02
FSD1	1.29
ZFR2	0.06
RABGAP1	22.04
SLC1A5	63.15
TJP3	6.62
APLP1	4.85
HNRNPUL1	94.81
FZR1	15.07
TGFB1	78.32
DCN	2285.76
PLIN3	25.01
LIM2	0.45
NKG7	96.1
TYK2	36.14
CDC37	135.25
NAPA	81.59
PPP5C	17.24
ZNRF4	0
MEGF8	2.78
KDELR1	145.28
GRIN2D	0.14
SYNGR4	0.06
CEP68	9.68
CLEC11A	5.67
HAS1	2.03
RAB3D	10.41
MAP4K3	17.79
PLPPR2	18.76
FAM83E	8.26
RASIP1	60.23
THEG	0
MIER2	8.28
PPP2R1A	120.21
ZBTB32	0.35
TNPO2	22.79
GCDH	4.15
KLF1	1.46
DNASE2	19.64
MAST1	0.27
LENG1	4.89
PRPF31	15.29
TMEM176A	61.55
TYROBP	321.91
TFPT	8.71
JAK3	10.92
SLC5A5	0.23
KCNN1	0.04
ARRDC2	32.27
RAB3A	2.91
PDE4C	1.75
TMEM159	29.85
ELL	14.06
COMP	5.47
UPK1A	0
COPE	57.17
DDX49	8.05
ARMC6	4.66
TMEM147	67.19
GABRA3	0
GAPDHS	0
MAG	0.36
TMEM59L	0.82
USF2	57.33
LSR	21.43
KXD1	46.97
SUGP1	6.45
HPN	3.41
BRCA1	0.98
SCN1B	6.66
PBX4	4.65
ZNF574	4.59
GRIK5	1.21
SIPA1L3	4.07
ERCC1	35.35
CADM4	7.93
SMG9	15.35
AVL9	7.07
RUNDC3B	0.72
CFAP69	10.3
GTPBP10	5.81
CDK6	5.86
CD22	2.25
BET1	20.97
PIK3CG	2.12
PON3	12.04
ITGB8	6.22
HBP1	81.73
DUS4L	1.52
SP4	3.02
SEMA3B	46
WDR91	9.53
DNAH11	4.03
DLX5	0.18
PTN	39.13
MPP6	1.96
GSDME	4.58
ATP6V0A4	0.94
MBTPS2	5.48
ZC3HAV1	20.39
TTC26	5.53
NPVF	0
ADAP1	5.78
H2AFV	121.15
CAV1	464.62
MET	13.14
RNF32	1.96
LMBR1	15.29
WNT2	15.69
LFNG	7.16
HOXA5	20.48
BRAT1	3.59
IQCE	3.78
ANKRD7	0
VIPR2	0.4
TSPAN12	54.85
CPED1	36.02
EXTL3	7.6
CPVL	38.74
CHN2	4.99
COBL	13.57
PLEKHA8	3.01
STX1A	2.9
NOD1	14.93
NR1H4	0.08
GARS	55.11
EPHB6	4.34
MINDY4	8.16
GHRHR	0
CASP2	10.1
NPTX2	0.35
PDAP1	51.99
ELOVL5	130.48
ZKSCAN1	10.32
EIF3B	40.27
NUDT1	7.91
PTPRZ1	6.2
TAF6	19.15
HYAL4	0.14
ALOX5	29.92
TFR2	1.02
FSCN3	0.23
PAX4	0
PCOLCE	49.36
FBXO24	0.3
PPP1R17	0
RBM28	10.28
USP42	4.67
IMPDH1	15.81
AGFG2	8.15
LSM5	30.47
SERPINE1	477.15
AP1S1	15.16
PLOD3	23.82
ZNHIT1	39.37
CLDN15	5.26
NOBOX	0
GLCCI1	9.62
MYL10	0
PHF14	7.65
NRF1	8.32
CEP41	4.44
ZNF862	3.08
SFRP4	32.52
MEOX2	8.41
ANKMY2	9.92
POU6F2	0.05
TSPAN13	223.89
RARRES2	563.61
AGR2	139.68
MAP4K5	27.57
GLI3	3.25
BLVRA	83.66
TMEM248	65.56
EHD3	5.09
PRKAG2	16.82
AEBP1	184.93
MYL7	0
GCK	0.38
TBL2	14.33
PSMC4	47.86
CLIP2	9.22
EIF4H	147.72
LIMK1	10.4
SPATA6L	6.11
LHX2	0
FSD1L	1.92
SPIN1	40.56
NMRK1	26.87
SLC7A14	0.01
TMEM245	27.64
PRUNE2	18.79
MEGF9	27
TRIM14	5.62
CORO2A	4.32
C5	3.11
CLDN11	23.4
TLE4	22.11
LHX6	1.31
